,@AfifYulistian,@AlshadAhmad,@Anak.Kuliner,@AquariusMusikindo,@ArisSportTv,@AttaHalilintar,@Audrey-A,@AutonetMagz,@BeemzAryo,@BimbelBrilian,@BoengkoesNetwork,@BrandonKentEverything,@CNBC_ID,@CNNIDOFFICIAL,@CoachJustinl28,@DHIARCOM,@DKIDchannel,@Dewa19,@DuniaBinatangLiar,@Dunia_Alam,@DylandPROS,@FitraEri,@FrontaLGaming,@GadgetGaul,@GadgetIn,@GarasiDrift,@HujanTandaTanya,@IBLTV,@JagatReview,@JessNoLimit,@Judika.Entertainment,@K2G,@KUBILER,@Kenandgrat,@KokBisa,@LuckyHakimChannel,@MILYHYA,@MNCTV_Sports,@MajelisLucu,@MalakaProjectid,@MamankKuliner,@Mas-Wahid,@Melkibajaj,@Miawaug,@MusicaStudios,@NagaswaraOfficial,@NarasiNewsroom,@NexCarlos,@OTOMOTIFTV,@OfficialNoahMusic,@OfficialiNews,@Otodriver,@PANJIPETUALANG_REAL,@PSSITV,@PricebookIndonesia,@RCTISports,@RansEntertainment,@SPOTV.Indonesia,@SPROSULEPRODUCTIONS,@SatuPersenIndonesianLifeschool,@SiKutuBuku,@Sobat_HAPE,@SportsChannelIndonesia,@TirtaPengPengPeng,@TrinityOptimaProduction,@VINDES,@WindahBasudara,@YoutuberCupu,@ZeniusEducation,@ZonaJuaraSports,@amarpdchannel,@ariefmuhammaddd,@carmudiID,@corbuzier,@deHakims,@deHakimsAviaryIrfanHakim,@dennycaknan6996,@farida.nurhan,@felicia.tjiasaka,@indomusikgram,@iwanbanaranblog,@kompastv,@letdahyper,@liputan6_news,@metrotvnews,@motomobitv,@nihongomantappu,@officialbaliunited,@projectreview,@radityadika,@raisa6690,@riasukmawijaya,@ridwanhr,@rrq_lemon,@tanboykun,@taulany_tv,@tempovideochannel,@tribunnews,@tvOneNews,@ybrap
@Otodriver,0.019584453,-0.020834757,0.00032656034,0.08751066,0.016236775,0.05795528,0.024270717,0.99754196,0.019153621,0.056227926,0.020450395,-0.14923514,0.18651968,0.19463597,0.13372183,0.34518513,0.36018032,0.17840692,-0.00014533289,-0.0015891315,0.047424294,0.97456056,0.14993307,0.31589377,0.32832992,0.89885324,0.02808918,0.0063874293,0.3169241,-0.13041334,0.09457945,0.31525764,0.03414045,0.030167274,0.014903077,0.06812869,-0.11682195,-0.09840205,0.10489759,0.08308527,-0.021625083,0.9417689,0.11973274,-0.11923548,0.09886916,0.08710276,0.12601712,0.0064853886,0.9391677,0.10091727,0.15492347,1.0,0.028758079,0.03215596,0.32585815,-0.11490153,0.06314365,0.021974918,0.046696804,0.075761504,0.034270555,0.29465845,0.0175859,0.09293163,0.09949818,0.04494759,0.097949035,0.38517857,0.033316065,-0.08291061,0.07070677,0.7083029,0.96111315,0.04294558,-0.03044463,-0.038806222,0.11418553,-0.0069510792,0.09470908,0.03212671,0.96188235,0.15962687,0.10782072,0.14806974,0.19507855,0.98089075,-0.047693282,-0.009459032,0.25872943,0.060944997,0.11509967,0.09457488,0.9760629,-0.17036915,-0.010207529,0.08159295,0.17550367,0.13942273,0.17207465,0.24570593
@PANJIPETUALANG_REAL,0.25060982,0.95663315,0.2994157,-0.033391282,0.31722325,0.23348677,0.9648336,0.04026876,0.94621456,0.021473918,0.20977086,0.04230544,0.02133913,0.08882889,-0.070644096,-0.16385433,-0.1433546,-0.02299623,0.93088853,0.8475292,0.11200962,0.07612567,0.5140497,-0.16932175,-0.11536254,0.22902237,0.16593005,0.0037001884,-0.18247667,0.08481138,-0.028915012,-0.16480131,0.31159252,0.20170206,0.20858043,0.7952933,0.01841927,-0.082345285,0.1486944,0.09112647,0.19594973,0.21027532,0.398175,0.12539661,-0.04017804,-0.04596156,0.1107101,0.24725483,0.07952836,0.004196767,-0.010158895,0.028758079,0.9999999,-0.0304638,-0.17172131,-0.052415326,0.36045623,-0.07036409,0.16059522,0.11760856,0.1956752,-0.14550439,-0.08708908,0.26261902,-0.03409481,0.19701073,0.43987545,-0.16575703,0.02716067,-0.084110074,0.97999203,0.19583094,0.14716889,0.11709826,0.87494886,0.89400893,-0.006491945,0.47310477,0.1517919,0.22805011,0.054046296,0.04395698,0.24253061,0.02008354,0.036215063,0.04592541,0.26140916,-0.02407469,-0.17391118,0.14824289,-0.00012691598,0.22299232,0.121231616,0.110245645,0.24655345,0.17690247,0.058833376,0.018291438,0.008753506,0.08950532
@PSSITV,-0.09187795,-0.06002728,-0.09744305,-0.0048070643,0.79590344,-0.044767495,0.021971066,0.02718173,-0.07659475,0.15970767,-0.12279691,-0.017113466,0.32583833,0.34329322,0.9183139,-0.23119739,-0.24769291,0.0814938,-0.025870636,0.036371548,-0.17406958,-0.00989167,-0.14387807,-0.22126752,-0.25174898,0.053419843,0.16682965,0.8280002,-0.19536048,-0.056373756,0.009933268,-0.22770852,-0.09360084,-0.10315697,0.08470402,-0.07594307,0.051458463,0.8798764,0.014514307,0.20284322,-0.12361264,0.05310498,-0.074283026,-0.017846491,-0.0032390086,0.0049116653,0.37838852,-0.13570105,-0.008456418,-0.014104031,0.41856194,0.03215596,-0.0304638,1.0000001,-0.22398832,0.8231001,-0.060205113,0.87408173,0.0016702171,0.18287678,0.17573902,-0.2376943,0.9121817,0.1990135,0.009564296,0.09612211,-0.042111486,-0.21770617,0.21979102,0.87091494,0.023037216,0.092063285,-0.025848,0.040097337,-0.08239858,-0.07158306,-0.024397084,-0.07342593,0.15560657,-0.11279558,0.025836274,0.3420146,-0.15785652,0.33349237,0.42017207,-0.038200077,-0.06435102,0.92721593,-0.22453052,-0.030965347,0.010469465,0.0051954105,7.2252005e-06,-0.09729293,-0.117038354,0.042315945,0.37196034,0.36506015,0.35635203,0.13850443
@PricebookIndonesia,0.3127838,-0.17021689,-0.1399331,-0.07619221,-0.30067146,-0.06926006,-0.17209125,0.31076768,-0.17496672,0.2466028,-0.09371321,0.23033807,0.07778113,0.0057718065,-0.16558772,0.9945928,0.98635316,-0.11728482,-0.14781815,-0.12678033,0.43959448,0.35768342,0.17732266,0.9903897,0.9859645,0.27218658,0.04499115,-0.17519134,0.9905287,0.17273343,-0.11230169,0.9910537,-0.1323365,-0.099119276,0.056694772,-0.052990794,0.109479696,-0.17730829,-0.012133575,0.0449121,-0.09335223,0.18684183,-0.15622538,0.114510864,-0.080308825,-0.0932221,-0.0065029245,-0.11154212,0.39388177,-0.105647996,0.0020601433,0.32585815,-0.17172131,-0.22398832,1.0000002,-0.2027798,-0.1312027,-0.1858263,-0.08364418,0.07175465,0.0005342923,0.979679,-0.19028981,0.013417514,-0.088183075,-0.14312145,0.16569395,0.98974526,0.13208464,-0.17775527,-0.1746617,0.13201743,0.27166474,-0.07379661,-0.15667114,-0.14421964,-0.074235134,-0.1818608,0.12745212,-0.10143916,0.30101323,0.0178135,0.37800294,0.028237512,0.012979718,0.38805404,-0.057818916,-0.23689273,0.99212295,-0.008431429,-0.112702675,-0.13791938,0.28131112,0.12760882,-0.11133674,-0.098173276,0.021151427,0.00030718,0.0390286,0.016342778
@RCTISports,-0.020524919,-0.09142837,-0.096974544,-0.12066929,0.7240913,-0.2230058,-0.019978374,-0.10897279,-0.11373993,-0.06811169,-0.11874076,0.12371604,-0.01167075,-0.011692863,0.81999767,-0.21525294,-0.23715924,-0.04692693,-0.08690748,-0.07776125,-0.1795384,-0.15611061,-0.110973254,-0.19568244,-0.23033492,-0.08762546,-0.09611666,0.8133344,-0.20058587,0.052912313,-0.12145991,-0.19731985,-0.09614247,-0.11052254,-0.1419892,-0.17401057,0.069153324,0.9533293,-0.20933945,-0.10974206,-0.11178841,-0.09193284,-0.10390739,0.05036463,-0.120852165,-0.10566285,0.020878892,-0.14149201,-0.12087929,-0.14574304,0.08592367,-0.11490153,-0.052415326,0.8231001,-0.2027798,0.9999999,-0.19895941,0.9567914,-0.16123602,-0.0942886,-0.07853902,-0.20889074,0.91610783,-0.089813575,-0.12480199,-0.1168095,-0.1141229,-0.21233532,-0.08074837,0.95131433,-0.030052934,-0.19329858,-0.15284589,-0.1701453,-0.11193868,-0.106584504,-0.17755672,-0.06468231,-0.09478609,-0.2660752,-0.08794899,0.02827318,-0.11985831,0.019517496,0.07980753,-0.17493019,-0.16825297,0.9079488,-0.18873766,-0.24246554,-0.12034446,-0.022087857,-0.13980642,0.033222497,-0.114800386,-0.16939327,0.027468894,0.04264527,0.023396388,0.031372853
@RansEntertainment,0.06634054,0.5081555,0.32933265,0.115106076,0.1297666,0.887689,0.37320948,0.064037874,0.48542166,0.20312217,0.32351166,-0.0008992031,0.1326747,0.23632555,-0.08664494,-0.09871878,-0.061744172,0.13279352,0.39240086,0.37850845,0.27921024,0.14693993,0.36781693,-0.14050952,-0.060278118,0.15757203,0.3811171,-0.0043820515,-0.12435569,-0.012181915,0.15540297,-0.1297201,0.31787866,0.304287,0.4211229,0.54198134,0.059729192,-0.22681856,0.8661211,0.41957512,0.28124142,0.11022086,0.32018846,0.045017663,0.1184763,0.118376926,0.18412915,0.3799092,0.082160726,0.15402994,0.122195505,0.06314365,0.36045623,-0.060205113,-0.1312027,-0.19895941,1.0000001,-0.18875694,0.9347644,0.36191797,0.3544398,-0.0987606,-0.18005672,0.6224726,0.15689515,0.9298967,0.4893775,-0.11052565,0.4473852,-0.22811306,0.31247675,0.57810926,0.13199,0.83612347,0.5693537,0.5213065,0.3951074,0.2874726,0.29712558,0.7405673,0.13385583,0.12364976,0.23607627,0.11009207,0.11965206,0.13520274,0.6959667,-0.13182712,-0.15212657,0.8034471,0.13959022,0.19108066,0.13945961,0.028234102,0.34469518,0.9008143,0.16067748,0.15217623,0.15542689,0.35706758
@SPOTV.Indonesia,-0.038861573,-0.116135746,-0.11831573,-0.09300797,0.7417944,-0.20617501,-0.03275705,0.025956195,-0.13618387,-0.057025492,-0.13692902,0.089256555,0.045858808,0.048037156,0.8794068,-0.19395487,-0.2190215,0.0037908335,-0.1070627,-0.08664429,-0.19363867,-0.02702521,-0.11799486,-0.1820581,-0.21858966,0.03331978,-0.08761788,0.84012127,-0.1804333,0.026627915,-0.090849444,-0.18254635,-0.11429536,-0.1265319,-0.14270866,-0.17700288,0.059288673,0.9583511,-0.18365932,-0.0851869,-0.13623908,0.030626008,-0.1120723,0.028171381,-0.09157182,-0.07806295,0.0720692,-0.16187286,0.004093766,-0.114353165,0.14970446,0.021974918,-0.07036409,0.87408173,-0.1858263,0.9567914,-0.18875694,1.0000005,-0.1446899,-0.07830947,-0.0697193,-0.19692737,0.9675685,-0.06600259,-0.09136975,-0.095148936,-0.112034835,-0.18917534,-0.058970142,0.95779276,-0.041175127,-0.085359484,-0.033785973,-0.1445123,-0.13744155,-0.13070859,-0.14361958,-0.08936396,-0.08378607,-0.25606114,0.05181079,0.08370285,-0.12237014,0.07393002,0.1465636,-0.04753218,-0.18922809,0.93746734,-0.1817947,-0.2307176,-0.08591543,-0.026715355,-0.01015388,-0.0032185595,-0.13735196,-0.14399734,0.08607155,0.09944205,0.08738745,0.09870198
@SPROSULEPRODUCTIONS,0.0069217198,0.3231064,0.14715531,0.13100612,0.11975506,0.89226496,0.18322915,0.041192885,0.28116363,0.24477084,0.16086933,0.011470102,0.19166106,0.27627984,-0.033106223,-0.048632227,-0.02889216,0.14662394,0.2238634,0.24195783,0.2774942,0.11732238,0.23463881,-0.096983366,-0.03148365,0.09017775,0.38498718,0.054786462,-0.069244474,-0.020207942,0.17173567,-0.083091535,0.13518539,0.13901058,0.414432,0.3969959,0.07730192,-0.17261305,0.91009617,0.45564464,0.11862706,0.041619916,0.11094638,0.02246558,0.13555267,0.13915712,0.23415157,0.20939744,0.052628946,0.1623914,0.20121466,0.046696804,0.16059522,0.0016702171,-0.08364418,-0.16123602,0.9347644,-0.1446899,1.0000001,0.38102892,0.34617543,-0.055195406,-0.12308492,0.614,0.17779052,0.96393335,0.42461827,-0.0648043,0.5271564,-0.17338334,0.11669703,0.54695886,0.075062215,0.91983175,0.3972587,0.34827012,0.4299955,0.073188275,0.29254904,0.7181946,0.10828505,0.17829224,0.20051117,0.17170125,0.17391297,0.120079815,0.5819509,-0.08584277,-0.105438605,0.8279165,0.1442272,0.019576922,0.090049654,0.014803972,0.17336826,0.9556885,0.21258996,0.2230733,0.22329295,0.37946796
@SatuPersenIndonesianLifeschool,0.109513536,0.21395507,0.07320623,0.077406324,0.11197984,0.38895017,0.14057778,0.058044877,0.26029596,0.89307106,0.061685614,-0.016051795,0.5276217,0.5502757,0.077472866,0.08407281,0.119789794,0.058373228,0.2987572,0.34714803,0.27440786,0.097122185,0.21831718,0.08195864,0.11523751,0.13377862,0.9783284,0.03477276,0.14390285,0.0023848522,0.10436807,0.078690246,0.057967346,0.07545029,0.95939183,0.34008217,0.10991727,-0.05455427,0.4835614,0.9718145,0.074044794,0.12168452,0.106499195,0.038162865,0.08388847,0.0728488,0.63742507,0.09970638,0.045223128,0.11431512,0.39442548,0.075761504,0.11760856,0.18287678,0.07175465,-0.0942886,0.36191797,-0.07830947,0.38102892,0.99999976,0.97688603,0.085836716,-0.033719197,0.82727987,0.1052723,0.47454494,0.3672551,0.09905933,0.8574889,-0.06449619,0.15974882,0.49961877,0.11502456,0.43805295,0.21988827,0.20239621,0.16421005,0.054396696,0.9571988,0.3436259,0.015919365,0.39643687,0.14575467,0.3979271,0.431888,0.08482741,0.481025,0.033318717,0.07671894,0.5910878,0.1034931,0.06803086,0.09002441,-0.02882727,0.071651764,0.44117796,0.51923215,0.41647542,0.409769,0.10878508
@SiKutuBuku,0.114514485,0.28734812,0.115566686,0.054720916,0.14160001,0.35515296,0.20320287,0.021498654,0.35058814,0.8541302,0.09375289,-0.024604317,0.4356246,0.46874186,0.072047636,0.010510207,0.051728427,0.034815475,0.3695777,0.38617966,0.2332901,0.053185068,0.2610048,0.014239728,0.04993467,0.11346404,0.97734284,0.02264661,0.06531996,-0.006268791,0.082936905,0.008764785,0.10199413,0.10736784,0.9551991,0.36235613,0.08301844,-0.046095945,0.4255545,0.93166846,0.108474985,0.109747946,0.16575588,0.027543316,0.06236024,0.054313324,0.568457,0.13597766,0.009252513,0.09569052,0.30505973,0.034270555,0.1956752,0.17573902,0.0005342923,-0.07853902,0.3544398,-0.0697193,0.34617543,0.97688603,0.99999994,0.015383819,-0.028667476,0.80399764,0.081021525,0.44364142,0.3583792,0.027263187,0.7894411,-0.054438494,0.2367276,0.4488455,0.094656676,0.3833725,0.27537146,0.25840503,0.12162772,0.123211324,0.9351338,0.32487065,-0.018366018,0.3144886,0.13046214,0.3151055,0.34973028,0.03884879,0.48943633,0.04818698,0.009750523,0.54265994,0.09032904,0.105414435,0.06257564,-0.031440534,0.10695478,0.39448917,0.4385677,0.33065248,0.31836903,0.076179944
@Sobat_HAPE,0.446218,-0.13582006,-0.15449478,-0.040663294,-0.29994118,-0.0068759574,-0.13436271,0.27907926,-0.14070557,0.27070153,-0.110282585,0.36296248,0.041190848,-0.024686497,-0.19536527,0.9839858,0.96707463,-0.086347096,-0.11375518,-0.09775281,0.56975436,0.33985937,0.28298217,0.9751183,0.98358667,0.28651017,0.07635733,-0.13601983,0.97676647,0.30797136,-0.08469934,0.9909314,-0.15160573,-0.115267724,0.07558502,0.02657234,0.25364247,-0.18931207,0.032503974,0.0549666,-0.10291244,0.1639966,-0.16250572,0.25642467,-0.05406423,-0.06373628,-0.026437784,-0.123663545,0.36775482,-0.06920749,-0.030251665,0.29465845,-0.14550439,-0.2376943,0.979679,-0.20889074,-0.0987606,-0.19692737,-0.055195406,0.085836716,0.015383819,0.9999999,-0.20625287,0.043968707,-0.054899987,-0.10968502,0.29182553,0.9661102,0.1726453,-0.19080168,-0.15486419,0.15213841,0.2490173,-0.017670674,-0.116465755,-0.105204195,-0.021816876,-0.19038767,0.14947121,-0.03474539,0.27746975,-0.02114932,0.50843614,-0.010635644,-0.012367798,0.3717447,-0.026982626,-0.2506755,0.9789879,0.04294083,-0.086837634,-0.15580735,0.26369697,0.26076326,-0.12526947,-0.07119806,-0.017189713,-0.03760691,0.006460104,0.11041801
@SportsChannelIndonesia,-0.08485299,-0.13085786,-0.13175333,-0.056603417,0.741034,-0.18689476,-0.051887535,0.019053556,-0.14791942,-0.024981461,-0.14879829,0.045034394,0.11461476,0.118928924,0.90684104,-0.19813046,-0.22591025,0.033269353,-0.1138324,-0.08567616,-0.2059981,-0.033869572,-0.15518636,-0.18723382,-0.2280644,0.0162531,-0.04710684,0.8302487,-0.17962053,-0.008585125,-0.05373499,-0.18823333,-0.1237205,-0.1370058,-0.11333619,-0.18815298,0.043229587,0.94421977,-0.14852777,-0.03230198,-0.15116364,0.019796433,-0.12089856,-0.008128594,-0.055897288,-0.042599525,0.14486179,-0.17019978,-0.012281252,-0.07695254,0.22812983,0.0175859,-0.08708908,0.9121817,-0.19028981,0.91610783,-0.18005672,0.9675685,-0.12308492,-0.033719197,-0.028667476,-0.20625287,0.99999994,-0.023908094,-0.0523184,-0.06409307,-0.12909183,-0.18939921,-0.0028893352,0.94047844,-0.049962524,-0.059928283,-0.045584697,-0.11360738,-0.15663701,-0.14684641,-0.107476026,-0.10571213,-0.049552742,-0.23410577,0.029452797,0.15498707,-0.15674818,0.14642544,0.22090337,-0.05423457,-0.1946981,0.9568526,-0.18669198,-0.20069012,-0.04767565,-0.030319266,-0.02108178,-0.04357109,-0.14860374,-0.1142602,0.15730321,0.1729598,0.16440445,0.09392884
@TirtaPengPengPeng,0.20899297,0.37230617,0.1816703,0.018774673,0.21638432,0.62950337,0.31509978,0.079326645,0.37394333,0.73359704,0.17054299,0.08028315,0.5497978,0.6053306,0.100848556,0.035149,0.06919582,0.02514141,0.36942297,0.43173513,0.38231382,0.15073527,0.36500055,0.007689899,0.06786028,0.21888685,0.84468275,0.12387554,0.07234278,0.08592172,0.042369734,0.014667846,0.17007916,0.17503473,0.8177972,0.5038485,0.19485544,-0.06901138,0.70006937,0.85682404,0.1652944,0.15226912,0.19903195,0.14843592,0.015480842,0.0027975235,0.6573888,0.20881806,0.104179755,0.06008905,0.4701618,0.09293163,0.26261902,0.1990135,0.013417514,-0.089813575,0.6224726,-0.06600259,0.614,0.82727987,0.80399764,0.043968707,-0.023908094,1.0,0.048779152,0.6983361,0.54578197,0.022776075,0.8543128,-0.08008471,0.28022078,0.6098018,0.14547622,0.6489046,0.38945198,0.37274915,0.21768026,0.16006862,0.7935653,0.5105576,0.080409475,0.4648058,0.27992764,0.46107066,0.5080578,0.13027029,0.64018136,0.04205805,-6.86752e-05,0.7053915,0.03505519,0.12998441,0.13020153,0.07410099,0.17762014,0.6447401,0.55697346,0.49074072,0.49808848,0.26100436
@TrinityOptimaProduction,-0.08906772,-0.018039558,-0.045686867,0.9942696,0.027286801,0.36031228,-0.027624404,0.09118532,0.035315745,0.00522661,-0.05119084,-0.09661406,0.0705164,0.11542186,-0.034763794,-0.076546974,-0.089360945,0.9637631,0.0049402025,-0.009253517,0.086599715,0.09575556,-0.037452836,-0.078321576,-0.082694426,0.09209399,0.124015465,0.09180315,-0.072178036,-0.014582171,0.987489,-0.06940798,-0.034548666,-0.031670157,0.027868284,0.14367056,0.15716504,-0.10424035,0.27717984,0.124202766,-0.048757903,0.07302046,0.008960869,0.023436308,0.9906225,0.985496,0.09453262,-0.025202326,-0.02484671,0.97958434,0.11592327,0.09949818,-0.03409481,0.009564296,-0.088183075,-0.12480199,0.15689515,-0.09136975,0.17779052,0.1052723,0.081021525,-0.054899987,-0.0523184,0.048779152,1.0000002,0.23928107,0.078093745,-0.049657807,0.14671962,-0.09431647,-0.012415674,0.3063364,0.047606304,0.32721126,-0.014398233,-0.011883973,0.91700655,-0.041180447,0.077219486,0.61296105,0.040344086,0.07525369,-0.026103808,0.07804161,0.12418668,0.118612766,-0.03765986,-0.035884276,-0.09097718,0.35600936,0.985057,0.024243176,0.09358238,-0.043830547,-0.02827559,0.27227026,0.06789604,0.08640639,0.12742025,0.5849713
@VINDES,0.034073368,0.3514068,0.19904369,0.1923401,0.2166574,0.9003218,0.22804144,0.038541608,0.32378623,0.32086116,0.2026522,0.011377472,0.25227523,0.34723,0.03788073,-0.10993145,-0.085770324,0.21664383,0.26019025,0.28005034,0.29662263,0.117201164,0.27240235,-0.15365322,-0.08708437,0.121346176,0.48597556,0.12929216,-0.118848085,-0.0014019385,0.23413156,-0.14042899,0.18618798,0.188994,0.49320436,0.4410143,0.12832539,-0.12764849,0.9336957,0.54769516,0.16653019,0.065279156,0.18204913,0.06019377,0.19427477,0.19417776,0.31714326,0.25478894,0.038357534,0.23192331,0.25619376,0.04494759,0.19701073,0.09612211,-0.14312145,-0.1168095,0.9298967,-0.095148936,0.96393335,0.47454494,0.44364142,-0.10968502,-0.06409307,0.6983361,0.23928107,1.0,0.47662026,-0.12183076,0.6044625,-0.12976946,0.16739996,0.6100699,0.08038056,0.9282459,0.41543996,0.36627668,0.48509794,0.13486591,0.38662893,0.7715272,0.09759075,0.23074874,0.21345451,0.22304115,0.24282444,0.110707715,0.6366476,-0.008233708,-0.16291225,0.8714404,0.21041778,0.092911884,0.09573306,0.021545036,0.2156876,0.96245813,0.2774015,0.2757334,0.27799818,0.4244024
@WindahBasudara,0.80931556,0.4983838,0.09789742,0.07551085,0.12607858,0.5862996,0.5054112,0.09103447,0.49555546,0.38111824,0.08514148,0.6840787,0.0985674,0.14692406,-0.12398413,0.19951876,0.1904157,0.068985626,0.48004282,0.4659795,0.8624199,0.20545307,0.8451412,0.15084367,0.2520231,0.38967556,0.44652838,0.22904864,0.19147542,0.7176753,0.03899298,0.21283838,0.0827725,0.07877586,0.4097539,0.75139165,0.73266053,-0.14259195,0.550035,0.35739863,0.09584702,0.16208857,0.14954308,0.76706064,0.027362097,0.028857103,0.19332117,0.11669515,0.16910091,0.09968507,0.06337551,0.097949035,0.43987545,-0.042111486,0.16569395,-0.1141229,0.4893775,-0.112034835,0.42461827,0.3672551,0.3583792,0.29182553,-0.12909183,0.54578197,0.078093745,0.47662026,1.0,0.14301875,0.487026,-0.14648324,0.40495434,0.49689382,0.1643115,0.5342709,0.5176812,0.4934851,0.26003712,0.1328033,0.4173652,0.51758504,0.13670099,0.05522649,0.88138485,0.046196274,0.12218497,0.1942716,0.44774312,-0.091797896,0.15765232,0.5627525,0.038673017,0.047534086,0.17522773,0.7088715,0.08962377,0.435597,0.08549737,0.056646027,0.090059,0.54094803
@YoutuberCupu,0.2592312,-0.16240603,-0.13683613,-0.040805504,-0.29545224,-0.05837544,-0.17235029,0.37005115,-0.15990585,0.25583476,-0.092632905,0.16625187,0.086875595,0.022557382,-0.15017438,0.9879236,0.9812707,-0.07933259,-0.13408679,-0.1184684,0.40143675,0.410627,0.15417252,0.989111,0.97764325,0.31248176,0.0650492,-0.18837903,0.98062456,0.11202586,-0.07228767,0.9847347,-0.12604594,-0.095976144,0.08114883,-0.0510549,0.059272125,-0.18633357,0.006520214,0.07373148,-0.09755976,0.23907265,-0.14195299,0.05643604,-0.0406996,-0.053350125,0.0035157036,-0.107342035,0.43423456,-0.06738402,0.009209171,0.38517857,-0.16575703,-0.21770617,0.98974526,-0.21233532,-0.11052565,-0.18917534,-0.0648043,0.09905933,0.027263187,0.9661102,-0.18939921,0.022776075,-0.049657807,-0.12183076,0.14301875,1.0000001,0.14050144,-0.18599981,-0.16277263,0.1868779,0.32415593,-0.059506834,-0.1486424,-0.13837966,-0.041752174,-0.17770198,0.1441831,-0.08031587,0.35094792,0.025047429,0.33572036,0.035605747,0.019927146,0.44278777,-0.062003694,-0.23469877,0.98241,0.01973138,-0.07090063,-0.12587553,0.3369419,0.06224247,-0.10819996,-0.07265027,0.034335285,0.008068863,0.047439955,0.030732222
@ZeniusEducation,0.1984989,0.129822,-0.0038475618,0.12025902,0.13450393,0.56366503,0.09342167,0.007270635,0.1254738,0.82672906,-0.0011128448,0.1404148,0.6123546,0.63806254,0.09408191,0.15560609,0.16027889,0.09988381,0.17936009,0.2823369,0.44764468,0.075555444,0.21219318,0.1277747,0.16475078,0.1068833,0.85877633,0.16486257,0.20832345,0.1513529,0.12611872,0.14235958,-0.022836316,0.0070501016,0.8012166,0.35096157,0.29997563,-0.032781772,0.6750587,0.8915209,0.006728446,0.030900244,-0.008776688,0.2000849,0.10596551,0.096521124,0.70466363,0.027556507,0.014680376,0.14205062,0.5458424,0.033316065,0.02716067,0.21979102,0.13208464,-0.08074837,0.4473852,-0.058970142,0.5271564,0.8574889,0.7894411,0.1726453,-0.0028893352,0.8543128,0.14671962,0.6044625,0.487026,0.14050144,1.0000001,-0.044489786,0.053362686,0.52932656,0.028493412,0.6459274,0.16391514,0.15367092,0.28951174,-0.051450863,0.81193423,0.461364,-0.009514688,0.51027715,0.28286916,0.5138974,0.560146,0.077494524,0.48621124,0.044866186,0.12894657,0.70568436,0.108857945,-0.018295418,0.031519637,0.11542758,0.004456427,0.5933258,0.59684837,0.54317605,0.5571136,0.30224502
@ZonaJuaraSports,-0.058371738,-0.12636483,-0.1237555,-0.09391917,0.69843185,-0.23644303,-0.05021377,-0.08075798,-0.14678119,-0.041525006,-0.14529258,0.08420796,0.04291246,0.0388245,0.8458301,-0.19180416,-0.21583724,-0.020713305,-0.10867387,-0.08560041,-0.20814568,-0.13676827,-0.162482,-0.171529,-0.21384916,-0.0777133,-0.071628734,0.8208858,-0.17112637,0.018371789,-0.09478753,-0.17547964,-0.12321612,-0.13326576,-0.1281373,-0.20191282,0.046866663,0.9936693,-0.21596387,-0.07859415,-0.13728288,-0.074676566,-0.1299218,0.013675596,-0.091404416,-0.077847265,0.07669246,-0.16804141,-0.100942716,-0.12354557,0.14269695,-0.08291061,-0.084110074,0.87091494,-0.17775527,0.95131433,-0.22811306,0.95779276,-0.17338334,-0.06449619,-0.054438494,-0.19080168,0.94047844,-0.08008471,-0.09431647,-0.12976946,-0.14648324,-0.18599981,-0.044489786,1.0000004,-0.052690975,-0.17745438,-0.13734207,-0.16910027,-0.1493209,-0.13844459,-0.16214468,-0.09319052,-0.071186215,-0.28251752,-0.07174051,0.07811705,-0.15384078,0.071799174,0.13411264,-0.15132628,-0.19494106,0.9179716,-0.16493368,-0.25082302,-0.090622574,-0.040988762,-0.11978356,-0.01123577,-0.14067516,-0.1740079,0.0833213,0.0935589,0.07595986,0.031228002
@amarpdchannel,0.21353589,0.92375535,0.29717547,-0.01263791,0.36453617,0.20227933,0.96041083,0.08088863,0.92593366,0.059721615,0.19930436,-0.0013503619,0.08916144,0.15564397,-0.017187584,-0.16740808,-0.14718145,0.0010037469,0.9123147,0.8355181,0.07209537,0.10710324,0.4745409,-0.16991192,-0.12275274,0.26571903,0.20360911,0.02813214,-0.18065919,0.04241711,-0.006651161,-0.16839673,0.30962878,0.19853961,0.22728747,0.7624297,-0.0048005674,-0.05165252,0.1262002,0.13121387,0.18574421,0.2645259,0.4087656,0.08974325,-0.017631786,-0.024621958,0.17920302,0.23349075,0.11047451,0.02631631,0.050123725,0.07070677,0.97999203,0.023037216,-0.1746617,-0.030052934,0.31247675,-0.041175127,0.11669703,0.15974882,0.2367276,-0.15486419,-0.049962524,0.28022078,-0.012415674,0.16739996,0.40495434,-0.16277263,0.053362686,-0.052690975,1.0000001,0.22700486,0.18513721,0.090212345,0.8296331,0.85752213,-0.002510841,0.47818276,0.19737467,0.20777673,0.076066345,0.10687193,0.20235282,0.0816624,0.104810745,0.07686259,0.23720914,0.01704186,-0.17793156,0.12222448,0.025654912,0.24009857,0.15417582,0.055375755,0.23275673,0.15274346,0.12730652,0.07837174,0.07034612,0.09069793
