,@AfifYulistian,@AlshadAhmad,@Anak.Kuliner,@AquariusMusikindo,@ArisSportTv,@AttaHalilintar,@Audrey-A,@AutonetMagz,@BeemzAryo,@BimbelBrilian,@BoengkoesNetwork,@BrandonKentEverything,@CNBC_ID,@CNNIDOFFICIAL,@CoachJustinl28,@DHIARCOM,@DKIDchannel,@Dewa19,@DuniaBinatangLiar,@Dunia_Alam,@DylandPROS,@FitraEri,@FrontaLGaming,@GadgetGaul,@GadgetIn,@GarasiDrift,@HujanTandaTanya,@IBLTV,@JagatReview,@JessNoLimit,@Judika.Entertainment,@K2G,@KUBILER,@Kenandgrat,@KokBisa,@LuckyHakimChannel,@MILYHYA,@MNCTV_Sports,@MajelisLucu,@MalakaProjectid,@MamankKuliner,@Mas-Wahid,@Melkibajaj,@Miawaug,@MusicaStudios,@NagaswaraOfficial,@NarasiNewsroom,@NexCarlos,@OTOMOTIFTV,@OfficialNoahMusic,@OfficialiNews,@Otodriver,@PANJIPETUALANG_REAL,@PSSITV,@PricebookIndonesia,@RCTISports,@RansEntertainment,@SPOTV.Indonesia,@SPROSULEPRODUCTIONS,@SatuPersenIndonesianLifeschool,@SiKutuBuku,@Sobat_HAPE,@SportsChannelIndonesia,@TirtaPengPengPeng,@TrinityOptimaProduction,@VINDES,@WindahBasudara,@YoutuberCupu,@ZeniusEducation,@ZonaJuaraSports,@amarpdchannel,@ariefmuhammaddd,@carmudiID,@corbuzier,@deHakims,@deHakimsAviaryIrfanHakim,@dennycaknan6996,@farida.nurhan,@felicia.tjiasaka,@indomusikgram,@iwanbanaranblog,@kompastv,@letdahyper,@liputan6_news,@metrotvnews,@motomobitv,@nihongomantappu,@officialbaliunited,@projectreview,@radityadika,@raisa6690,@riasukmawijaya,@ridwanhr,@rrq_lemon,@tanboykun,@taulany_tv,@tempovideochannel,@tribunnews,@tvOneNews,@ybrap
@DylandPROS,0.9045352,0.29801306,0.06220486,0.06984547,0.16913141,0.50958073,0.29084802,0.2350896,0.32092825,0.15031731,0.06657749,0.8540355,-0.03863463,-0.025633503,-0.0075513404,0.3916584,0.38515365,0.04093838,0.2308022,0.19562915,1.0,0.3780156,0.85664546,0.32606435,0.40582114,0.5061671,0.26778316,0.30557203,0.34716964,0.83564055,-0.00021671131,0.39180216,0.020494971,0.05680008,0.2547142,0.37883836,0.822421,-0.08591422,0.56401926,0.21848875,0.07520089,0.2348879,0.085744426,0.8334242,0.005827511,-0.016236933,0.024249498,0.06768939,0.2843008,0.08361783,-0.11519933,0.21378529,0.2209691,-0.024979854,0.36057433,-0.08596751,0.38693964,0.011956442,0.40287828,0.20521542,0.19235562,0.45786986,-0.033224627,0.45500624,0.07033085,0.42425466,0.95221376,0.35323882,0.34683007,-0.08914626,0.21294487,0.5050414,0.26602164,0.5384499,0.31524515,0.27957082,0.251711,0.06137014,0.29118428,0.53534174,0.3035668,-0.08746747,0.9563935,-0.085292414,-0.005318639,0.3304333,0.38790423,0.01167267,0.3380306,0.51291424,-0.0038448158,0.045130204,0.30089375,0.8323801,0.05694078,0.4292175,-0.07303791,-0.0734494,-0.04965061,0.6636293
@FitraEri,0.3393627,0.13399631,0.11563673,-0.03514072,0.041248843,0.31348246,0.1638817,0.9642441,0.18334405,0.002510061,0.12495149,0.21053728,0.14856443,0.11172747,0.070249535,0.46515763,0.48625916,0.03405222,0.065003484,0.051061824,0.3780156,1.0000002,0.4106323,0.3704136,0.42327848,0.9164173,0.054746475,0.063333005,0.40727505,0.15921515,-0.008672183,0.41421762,0.0975006,0.13196671,0.06725257,0.1675838,0.17731813,-0.18101776,0.39737234,0.103346676,0.10724408,0.93395793,0.17165293,0.15072161,-0.0060073603,-0.04148346,0.0801475,0.09729981,0.9539701,0.015493776,0.047943972,0.9522637,0.10846113,-0.12518631,0.44879398,-0.13658455,0.3016793,-0.018880334,0.35070473,0.092909455,0.046790764,0.43941462,-0.0745718,0.25764263,-0.008326596,0.33475417,0.33186692,0.4533956,0.1615003,-0.17168754,0.17034453,0.6841442,0.96750164,0.35494465,0.19208473,0.17192681,0.13520342,0.09287469,0.14808889,0.28692058,0.9741553,0.08929606,0.3975879,0.059867695,0.12334477,0.98473644,0.19123214,-0.11004015,0.34031057,0.26410598,-0.0041355803,0.078768015,0.973017,0.11239019,0.07660149,0.3758309,0.08917455,0.090872906,0.10659911,0.38699287
@FrontaLGaming,0.86782634,0.55590594,0.31488693,-0.07748248,0.23651332,0.42638624,0.51318085,0.2716035,0.60362047,0.10827776,0.2849427,0.74502504,-0.1419412,-0.10521321,-0.06635905,0.26684424,0.29954427,-0.07753428,0.4381342,0.33577353,0.85664546,0.4106323,0.99999994,0.20364854,0.29654735,0.5381278,0.21795936,0.17053422,0.20182337,0.694232,-0.13027756,0.26240823,0.26276523,0.26362717,0.29467195,0.5380187,0.6556724,-0.14443108,0.48393586,0.18107043,0.2858466,0.33187646,0.34191,0.69049704,-0.12343139,-0.14364724,-0.10251603,0.29000068,0.35144156,-0.04544408,-0.2416202,0.23969793,0.48948765,-0.117579676,0.2375535,-0.12348774,0.44207022,-0.05249829,0.35254893,0.1712352,0.20084983,0.32766706,-0.11682634,0.39925718,-0.07910512,0.38587424,0.8765985,0.23514934,0.18846032,-0.14825016,0.4774241,0.49595535,0.35347736,0.39228392,0.5218556,0.48622328,0.09760104,0.37197614,0.29526865,0.507206,0.36338842,-0.18923263,0.90575,-0.20318139,-0.14120947,0.34252936,0.49311522,-0.036610905,0.20950457,0.44147092,-0.105209365,0.24598333,0.3780871,0.7470781,0.2738827,0.3628325,-0.16076493,-0.18471658,-0.18520069,0.4708817
@GadgetGaul,0.41688246,-0.048536528,-0.04198125,-0.1127809,-0.18461227,-0.03924777,-0.062627554,0.3191526,-0.054199696,0.13522658,-0.028359432,0.21718532,0.057459757,-0.051917385,0.038423277,0.980394,0.9664624,-0.10829635,-0.04538858,-0.02744171,0.32606435,0.3704136,0.20364854,1.0,0.9766072,0.24400648,0.065525755,-0.042866543,0.9822346,0.2684527,-0.1173092,0.98595965,-0.06779633,-0.021914106,0.048792746,-0.014922092,0.13310379,-0.030054849,0.11074664,0.046704456,0.0018953527,0.24751776,-0.098674774,0.16580987,-0.09643197,-0.114909664,-0.024230367,-0.037744578,0.29997247,-0.11146596,-0.031839304,0.30736083,-0.062246382,-0.06440861,0.98376465,-0.06328154,-0.04137572,-7.5025484e-05,0.037736326,0.0994107,0.052851167,0.9741314,-0.019586232,0.053691447,-0.11164267,-0.02738612,0.22431463,0.98430854,0.21495336,-0.036680575,-0.07737461,0.11185104,0.31843984,0.081466846,-0.011872627,-0.0015308759,-0.061065845,-0.09590154,0.1797471,-0.0035568166,0.3304994,-0.021960914,0.26249027,-0.010067318,-0.00082363817,0.3856774,0.03464085,-0.066930994,0.9928142,0.057081327,-0.12799633,-0.12010584,0.29635704,0.12665007,-0.02930596,0.03598321,-0.018828582,-0.018289384,-0.0017554187,0.11199852
@GadgetIn,0.4945638,0.022088228,-0.0024371138,-0.10539093,-0.18498778,0.049246088,-0.006677976,0.34799525,0.020608418,0.10890463,0.0068314252,0.26869106,0.030007664,-0.067136094,-0.017573439,0.9874776,0.9837421,-0.0993015,0.0054649888,0.013382639,0.40582114,0.42327848,0.29654735,0.9766072,0.9999999,0.28841874,0.0652117,-0.062772006,0.9704982,0.3164044,-0.109387234,0.9877727,-0.040399157,0.007494961,0.07672856,0.054194197,0.18242633,-0.09259925,0.20135263,0.0568019,0.031814475,0.28267503,-0.060275875,0.22099581,-0.0893091,-0.11013545,-0.056623243,-0.0015469792,0.3471306,-0.09945004,-0.061738215,0.3333937,-0.008871699,-0.12550166,0.9847114,-0.11695162,0.054730773,-0.049632702,0.12319929,0.09861351,0.055239625,0.9885622,-0.078043476,0.10267868,-0.1006446,0.056290776,0.31300816,0.9826141,0.21742587,-0.09630899,-0.029438544,0.19456577,0.36801982,0.16624397,0.07732446,0.07951315,-0.023042772,-0.060188867,0.17986271,0.08533909,0.38071066,-0.046202373,0.34320486,-0.039647557,-0.035626244,0.4288484,0.10589699,-0.11394182,0.9835843,0.1321797,-0.11961822,-0.10569553,0.347475,0.18543558,0.0024920746,0.12303041,-0.045295767,-0.038907725,-0.0251957,0.16440225
@GarasiDrift,0.44463044,0.16948584,0.07230902,-0.012497407,0.22205973,0.32565582,0.26053345,0.88119537,0.21880113,0.056592308,0.07052586,0.39001325,0.19402173,0.17603362,0.16295028,0.33028233,0.34165388,0.03448985,0.10406664,0.09173689,0.5061671,0.9164173,0.5381278,0.24400648,0.28841874,1.0000001,0.13657083,0.25306794,0.2896008,0.33082935,-0.018812956,0.28779298,0.06221428,0.079589754,0.0952006,0.21001957,0.35784584,-0.07798056,0.3719064,0.14295077,0.05456962,0.90252787,0.16527581,0.33609623,-0.012203186,-0.04676885,0.19026522,0.041983772,0.8908486,0.031826347,0.091059186,0.87303686,0.17633548,0.007108191,0.31911397,-0.03871725,0.2586853,0.089546695,0.28907698,0.13938215,0.10655784,0.32044816,0.030876383,0.33621982,0.0022167927,0.31036454,0.47401914,0.31377032,0.21610498,-0.069310755,0.27085045,0.65569496,0.87079835,0.33644593,0.17238069,0.155044,0.13835564,0.09790107,0.2215064,0.29200894,0.892896,0.13672169,0.5543599,0.10380229,0.21896248,0.892856,0.1789411,0.019075125,0.21275076,0.2591713,-0.006258178,0.0893165,0.8840877,0.29432964,0.024844771,0.33337185,0.14159714,0.12959328,0.15372962,0.49253055
@HujanTandaTanya,0.15739913,0.1583494,0.115915745,0.09091167,0.11375435,0.32742912,0.11147112,0.025805606,0.19700323,0.9223219,0.11267823,0.06526777,0.40942496,0.47345966,0.11747508,0.06839424,0.07128837,0.07003439,0.22064084,0.24870734,0.26778316,0.054746475,0.21795936,0.065525755,0.0652117,0.13657083,1.0000001,0.07675321,0.11489348,0.09246722,0.10060951,0.06685401,0.09637502,0.12928708,0.9061963,0.16472568,0.21168196,-0.0024886648,0.408096,0.95087403,0.121377885,0.07531271,0.16426294,0.13677609,0.08342146,0.06139263,0.50579095,0.12844743,0.002041796,0.12657155,0.2680652,0.03372932,0.109990485,0.21594022,0.05292694,-0.044864986,0.2944542,-0.025858674,0.31387293,0.9757339,0.9779933,0.08344743,0.03784001,0.7165408,0.12749799,0.38938737,0.24070597,0.075912535,0.87785494,-0.014535916,0.14909834,0.39864132,0.048745442,0.3966763,0.15597084,0.12434656,0.17973791,0.0915316,0.91699934,0.32091212,-0.02900012,0.31794477,0.19404262,0.32898706,0.34139055,0.032517433,0.50072587,0.092902064,0.071952924,0.56015396,0.10488321,0.13114882,0.0428884,0.061900206,0.12681851,0.36919767,0.4477207,0.33387837,0.34141862,0.22606237
@IBLTV,0.18370411,-0.15392241,-0.19151585,0.11443494,0.72994125,0.12456796,-0.04283869,0.06355055,-0.15359585,0.037725087,-0.17087632,0.4254347,0.15248068,0.16043705,0.7791658,-0.04873631,-0.0817574,0.10284631,-0.14069954,-0.10015246,0.30557203,0.063333005,0.17053422,-0.042866543,-0.062772006,0.25306794,0.07675321,0.99999994,-0.022079943,0.35328484,0.077073574,-0.038798925,-0.17012599,-0.1696907,-0.064677045,-0.088465504,0.440961,0.80507636,0.08623766,0.039641973,-0.17759438,0.04229843,-0.16813982,0.37569243,0.08367874,0.08262873,0.25546542,-0.18562868,0.045971043,0.1015294,0.2213692,0.07037311,-0.113996506,0.817531,-0.036854874,0.78855455,-0.032801885,0.85140145,0.054874353,0.043339726,0.026890524,-0.029198986,0.81299835,0.11683819,0.10965642,0.10829319,0.3031881,-0.051372536,0.17032048,0.8117014,-0.07639838,0.08776326,-0.020027623,0.14858179,-0.1620906,-0.16488257,0.11576251,-0.19190271,0.032020345,0.03810503,0.08222319,0.18179947,0.3274917,0.18645212,0.34453475,0.058854442,-0.0926062,0.84699714,-0.05235448,0.042617403,0.07539437,-0.0981359,0.016175944,0.32327563,-0.17771292,0.08597917,0.17640814,0.18398061,0.21810362,0.41296917
@JagatReview,0.42119092,-0.07039034,-0.054117035,-0.10166064,-0.1711977,-0.006383196,-0.0730495,0.3536576,-0.07924996,0.17599416,-0.03423547,0.22541423,0.1433252,0.028660467,0.048573803,0.9836775,0.9708011,-0.09618903,-0.07170156,-0.039524123,0.34716964,0.40727505,0.20182337,0.9822346,0.9704982,0.2896008,0.11489348,-0.022079943,0.9999998,0.28839123,-0.10506652,0.9802022,-0.07454966,-0.025255742,0.0793321,-0.03223134,0.15664361,-0.04083762,0.14745677,0.10014055,-0.00791782,0.2880264,-0.101574436,0.18562767,-0.085275054,-0.10624375,0.05989711,-0.047675192,0.33291042,-0.09766923,0.0464678,0.34760326,-0.07941756,-0.053556047,0.9888433,-0.07462632,-0.024649069,-0.0045044012,0.06895189,0.15098608,0.09342885,0.97063243,-0.017073404,0.11598526,-0.09615187,0.008315323,0.24117239,0.9808277,0.2872839,-0.047189828,-0.0830995,0.15929723,0.35435563,0.12345359,-0.035681747,-0.027119398,-0.03440465,-0.1134703,0.2281889,0.016040806,0.36130583,0.05773282,0.27970964,0.067676045,0.08351655,0.42039567,0.05113334,-0.0663085,0.9844329,0.08982299,-0.12063868,-0.12695312,0.32591406,0.13501164,-0.03977119,0.06865912,0.05895248,0.062249586,0.083622575,0.14363757
@JessNoLimit,0.83322173,0.117284924,-0.07292036,0.05533681,0.13695045,0.20024209,0.17388272,0.060256843,0.115647525,0.04637683,-0.066817805,0.8965174,-0.034072213,-0.052218236,-0.0033633728,0.29494473,0.26878935,0.0011670981,0.0941806,0.07339874,0.83564055,0.15921515,0.694232,0.2684527,0.3164044,0.33082935,0.09246722,0.35328484,0.28839123,1.0000001,-0.038864046,0.32088983,-0.085674874,-0.07215311,0.03912744,0.2115185,0.84556806,0.03389713,0.22121486,0.026041325,-0.049634337,0.06884949,-0.06552657,0.91149783,-0.021696514,-0.022120606,0.031014856,-0.07172837,0.107972346,0.04604458,-0.079101205,0.047535777,0.11524371,0.027244555,0.28429577,0.0060388837,0.04947319,0.08225576,0.0749436,0.03255561,0.023249658,0.36965415,0.04030717,0.19604337,0.03695799,0.081315905,0.85046166,0.26179704,0.18673185,0.027344761,0.1080968,0.16394949,0.06505034,0.23523301,0.08284406,0.066222794,0.11396608,-0.057536993,0.1373255,0.21405205,0.116846845,-0.062127236,0.86515087,-0.05641588,0.022007428,0.13301496,0.09962194,0.07989891,0.28445876,0.19743872,-0.039701924,-0.046467904,0.08803606,0.93631697,-0.07034392,0.10143775,-0.0779262,-0.06399106,-0.047009915,0.515164
@Judika.Entertainment,-0.0961269,-0.1451836,-0.094071835,0.97073936,-0.09073689,0.32566366,-0.12847081,0.014374403,-0.083276235,0.034927525,-0.07509104,-0.04794794,0.04410998,0.084961705,-0.0758352,-0.103314474,-0.12911338,0.9749452,-0.071116075,-0.085338846,-0.00021671131,-0.008672183,-0.13027756,-0.1173092,-0.109387234,-0.018812956,0.10060951,0.077073574,-0.10506652,-0.038864046,1.0000001,-0.08339857,-0.074176416,-0.06329473,-0.005008046,-0.020231398,0.1660246,-0.057777334,0.19636324,0.10125887,-0.07933559,-0.023362447,0.0019558873,0.080526434,0.99067426,0.983603,0.096727215,-0.0631207,-0.0563232,0.9741711,0.09425422,0.032032907,-0.15207979,-0.014211869,-0.11810498,-0.090631336,0.11601505,-0.03831121,0.17708549,0.05948709,0.04520678,-0.080752455,-0.00085956976,0.02836833,0.97899467,0.19878282,-0.048534043,-0.094591096,0.10658705,-0.039169323,-0.12444516,0.2055572,-0.029221715,0.3334322,-0.1145951,-0.10013564,0.89726925,-0.10830991,-0.021856075,0.43136722,-0.049680375,0.05966674,-0.07633729,0.08880412,0.082157195,0.022915974,-0.08273964,-0.06097222,-0.11652847,0.2345799,0.9846672,0.03951067,-0.0016533805,-0.028751105,-0.071019724,0.23451754,0.0450939,0.082861684,0.10554355,0.4967073
@K2G,0.47716224,-0.030014955,-0.045362063,-0.073068626,-0.19262421,0.008164579,-0.048548922,0.35300678,-0.031153206,0.12332384,-0.03167469,0.27535468,0.03178402,-0.07061909,0.0114620635,0.9908867,0.9747802,-0.07185904,-0.033766925,-0.022279792,0.39180216,0.41421762,0.26240823,0.98595965,0.9877727,0.28779298,0.06685401,-0.038798925,0.9802022,0.32088983,-0.08339857,1.0,-0.07511894,-0.02707224,0.055009816,0.012694815,0.20060305,-0.06334582,0.1545257,0.048441425,-0.0041980874,0.28097415,-0.096786134,0.2263198,-0.061053235,-0.07981586,-0.044855095,-0.040362716,0.34330177,-0.07073232,-0.0568195,0.3401512,-0.051931225,-0.098437175,0.9857897,-0.093919896,-0.0042957035,-0.018960629,0.07770952,0.096696615,0.052159816,0.9925296,-0.04521965,0.07278842,-0.07096635,0.011036608,0.288116,0.9892608,0.21958292,-0.06892796,-0.0674921,0.16128594,0.35897234,0.13746622,0.01407825,0.022177696,-0.010960844,-0.10191132,0.17460877,0.045594506,0.37256896,-0.044284765,0.3263365,-0.03468439,-0.023733946,0.4274783,0.051864956,-0.09007107,0.9883649,0.09266909,-0.09330729,-0.12818651,0.33723563,0.18571657,-0.03559698,0.077987425,-0.045298893,-0.03803588,-0.022229996,0.17855582
@KUBILER,0.057359755,0.329377,0.9806138,-0.110448085,0.025796812,0.14110726,0.26395786,0.06446533,0.35125172,0.061247993,0.98757994,-0.11293725,0.0019276943,0.07045094,-0.083660215,-0.06309773,0.020627432,-0.04338302,0.1794684,0.103894636,0.020494971,0.0975006,0.26276523,-0.06779633,-0.040399157,0.06221428,0.09637502,-0.17012599,-0.07454966,-0.085674874,-0.074176416,-0.07511894,1.0000002,0.9844513,0.18442915,0.20820646,-0.10008888,-0.13074784,0.19975245,0.15120344,0.97563934,0.11987617,0.9497154,-0.06616764,-0.080451794,-0.08462647,-0.05357641,0.98249876,0.045932434,-0.0746336,-0.033686392,0.04777047,0.28119597,-0.11918477,-0.05729176,-0.098117635,0.3481159,-0.14165711,0.18308064,0.118334174,0.11947778,-0.062107027,-0.09707344,0.2185424,-0.10736114,0.22529295,-0.0007127691,-0.06226462,0.058535725,-0.13188027,0.27655935,0.31677043,0.15369135,0.06289641,0.23090465,0.22610727,0.05169342,0.9410175,0.13921756,0.27642608,0.06731286,-0.0032238192,0.028679904,-0.018758025,-0.03787263,0.058070023,0.684896,-0.0996749,-0.06534045,0.29408383,-0.06368143,0.93528706,0.15253729,-0.051676095,0.9834413,0.11750054,0.021245154,0.00020375755,0.0169834,-0.11191176
@Kenandgrat,0.07718245,0.27633098,0.97493744,-0.10406549,-0.011519406,0.1822149,0.20391762,0.09087097,0.2991976,0.09472079,0.99353534,-0.10183093,0.02598822,0.0885369,-0.08045537,-0.012469599,0.0722764,-0.031370707,0.12935117,0.06659513,0.05680008,0.13196671,0.26362717,-0.021914106,0.007494961,0.079589754,0.12928708,-0.1696907,-0.025255742,-0.07215311,-0.06329473,-0.02707224,0.9844513,0.99999994,0.21391253,0.16941881,-0.08233757,-0.14518549,0.25877067,0.19262499,0.9892589,0.12814009,0.93536323,-0.05349915,-0.070397384,-0.079020575,-0.040174104,0.9879811,0.0645052,-0.06651989,-0.01710765,0.07371002,0.21251166,-0.12233046,-0.008718145,-0.114078835,0.38225767,-0.1497762,0.23812199,0.15727894,0.14656882,-0.01098715,-0.104659796,0.25143996,-0.09495591,0.2756952,0.023123093,-0.01361961,0.11013888,-0.14725144,0.20802975,0.37351865,0.17720936,0.12561242,0.2054414,0.19311729,0.08048,0.89712423,0.16972196,0.31828722,0.09249064,0.012544019,0.04850783,-0.0008363561,-0.020824581,0.0909936,0.7373731,-0.113295026,-0.018948045,0.35294747,-0.058915213,0.9280119,0.17973459,-0.051297955,0.9857755,0.17330149,0.03977731,0.021416366,0.04052478,-0.07218606
@KokBisa,0.18468449,0.35505515,0.22974795,-0.031232525,0.08592652,0.34728616,0.24380288,0.015202384,0.38967407,0.8326056,0.20717937,0.017598208,0.31121826,0.39475244,0.014662681,0.05936332,0.080846176,-0.031982474,0.40102428,0.40966842,0.2547142,0.06725257,0.29467195,0.048792746,0.07672856,0.0952006,0.9061963,-0.064677045,0.0793321,0.03912744,-0.005008046,0.055009816,0.18442915,0.21391253,1.0,0.3342585,0.13383001,-0.08750525,0.46949056,0.9292056,0.21117836,0.0610687,0.24738058,0.07537365,-0.026594114,-0.048219763,0.35440716,0.23451713,0.01216204,0.014232913,0.15794775,0.011648525,0.26716337,0.08760673,0.03638178,-0.12686716,0.42061418,-0.11533119,0.38418376,0.92268896,0.9284025,0.07720587,-0.078903496,0.69446933,0.007944456,0.4574114,0.26927096,0.0682082,0.7474659,-0.102669,0.26677915,0.43569744,0.06840667,0.40913516,0.38787156,0.34116766,0.09026721,0.20080763,0.8670659,0.35795975,-0.010976103,0.22409558,0.20085806,0.22505245,0.19210419,0.02710042,0.5930638,-0.010812998,0.059266295,0.6091665,0.00715557,0.177697,0.06256087,0.03410036,0.22679055,0.43679577,0.36139628,0.24439842,0.23008457,0.11651125
@LuckyHakimChannel,0.38545287,0.91821253,0.2613424,-0.002273567,0.20733264,0.3848138,0.91434115,0.07832114,0.891558,0.05545976,0.19004953,0.20810485,-0.00420277,0.09680143,-0.2048438,0.014876455,0.032340918,-0.0064669587,0.9447057,0.9073982,0.37883836,0.1675838,0.5380187,-0.014922092,0.054194197,0.21001957,0.16472568,-0.088465504,-0.03223134,0.2115185,-0.020231398,0.012694815,0.20820646,0.16941881,0.3342585,1.0000002,0.27331465,-0.19237904,0.35444635,0.17797875,0.16924894,0.15460615,0.27054152,0.3001756,-0.02531115,-0.035264052,0.021605803,0.20507017,0.13991028,0.018615812,-0.06517568,0.06013812,0.8971052,-0.16770601,-0.011370657,-0.18939283,0.47431713,-0.17186216,0.29624975,0.13611922,0.1698147,0.056208797,-0.19932957,0.3722075,0.0004121149,0.32791814,0.44817173,0.0064307293,0.08541621,-0.19861993,0.8457058,0.3286429,0.15284878,0.2902862,0.87551016,0.9054812,0.098670386,0.3728869,0.19865489,0.3710148,0.1332551,-0.009340661,0.41231424,-0.029971842,-0.044351388,0.118083544,0.33400863,-0.13759735,-0.011673254,0.33032298,-2.2478402e-05,0.15652794,0.1586917,0.27568892,0.2075803,0.33874583,0.025876217,-0.01261875,-0.029720321,0.18390483
@MILYHYA,0.7890673,0.111400425,-0.087233216,0.2794316,0.20761037,0.3099469,0.1735363,0.094565384,0.13468082,0.13413882,-0.081926964,0.852823,-0.046749488,-0.032719407,0.09395188,0.16558287,0.13371632,0.20745213,0.13029823,0.09873758,0.822421,0.17731813,0.6556724,0.13310379,0.18242633,0.35784584,0.21168196,0.440961,0.15664361,0.84556806,0.1660246,0.20060305,-0.10008888,-0.08233757,0.13383001,0.27331465,1.0000002,0.102462426,0.30685318,0.14082494,-0.0633599,0.09024115,-0.052719533,0.94814026,0.18061665,0.17970143,0.041778274,-0.07771766,0.1168711,0.26287884,-0.08692156,0.0804526,0.09690612,0.13955522,0.14288005,0.06973402,0.119654864,0.1773577,0.16141093,0.13888063,0.1383836,0.25825256,0.13940643,0.2790152,0.26126254,0.19287315,0.81140673,0.14196813,0.2526212,0.09973243,0.105573505,0.2791769,0.08396038,0.3824573,0.09546788,0.078431234,0.33502388,-0.07164674,0.20255695,0.35439068,0.12008938,-0.07518965,0.8176993,-0.06699387,0.04344558,0.15164882,0.12969339,0.16363643,0.14056128,0.30673274,0.16944626,-0.02933594,0.11390428,0.8431549,-0.08187691,0.20681961,-0.07776575,-0.07075073,-0.053232215,0.67806363
@MNCTV_Sports,-0.10891256,-0.20707864,-0.15259548,-0.040970318,0.61650205,-0.19007641,-0.1327813,-0.11911094,-0.22625111,0.04258538,-0.14678398,0.086463675,0.083731145,0.07462622,0.84399414,-0.089195386,-0.11673645,-0.059350412,-0.15741828,-0.1139597,-0.08591422,-0.18101776,-0.14443108,-0.030054849,-0.09259925,-0.07798056,-0.0024886648,0.80507636,-0.04083762,0.03389713,-0.057777334,-0.06334582,-0.13074784,-0.14518549,-0.08750525,-0.19237904,0.102462426,1.0,-0.20735766,-0.031629205,-0.14354452,-0.14579226,-0.18050462,0.047678187,-0.05350423,-0.032890633,0.15020081,-0.15044755,-0.14655003,-0.07119041,0.17060024,-0.11374801,-0.1448077,0.9069858,-0.06788348,0.9352211,-0.23245652,0.9369955,-0.1807731,-0.0002958267,0.00047975406,-0.086334765,0.9200878,-0.09698161,-0.051311273,-0.14994466,-0.07396035,-0.06904964,0.015029129,0.9918293,-0.13545033,-0.22930564,-0.19615456,-0.15759608,-0.2251496,-0.21288416,-0.13624132,-0.15672484,-0.03467884,-0.2729587,-0.1355391,0.1222571,-0.06522149,0.1323731,0.24571657,-0.16393444,-0.20117609,0.928658,-0.04210153,-0.20576596,-0.05032395,-0.10369144,-0.18888994,0.010905476,-0.13553311,-0.17254543,0.12861031,0.118713886,0.13219836,0.014439418
@MajelisLucu,0.36958444,0.33513147,0.24220595,0.13944632,0.15459487,0.8937446,0.22764863,0.2704444,0.3730607,0.22082835,0.26855147,0.2462511,0.18789089,0.26252374,-0.01218942,0.19774106,0.2206862,0.19616917,0.22187309,0.21792392,0.56401926,0.39737234,0.48393586,0.11074664,0.20135263,0.3719064,0.408096,0.08623766,0.14745677,0.22121486,0.19636324,0.1545257,0.19975245,0.25877067,0.46949056,0.35444635,0.30685318,-0.20735766,0.99999964,0.49612546,0.22978291,0.23784053,0.29470205,0.2543548,0.1584458,0.12002207,0.17689529,0.27575648,0.258098,0.19429794,0.12482806,0.26195738,0.18053932,-0.058468614,0.15714428,-0.19798374,0.8948915,-0.13299623,0.9394039,0.41009206,0.35470486,0.20702426,-0.13940074,0.6459278,0.20263796,0.95451427,0.54724115,0.17052358,0.51788604,-0.19829635,0.17893666,0.8734533,0.3087501,0.93640375,0.4508149,0.38704234,0.49750555,0.17427924,0.35026962,0.87019885,0.3135028,0.1586027,0.49678442,0.15064454,0.13421969,0.35197586,0.6794151,-0.1138241,0.12294037,0.9184587,0.15355977,0.19119632,0.35839152,0.19723877,0.25271225,0.94517374,0.19930515,0.21297085,0.21686585,0.5594528
@MalakaProjectid,0.10253796,0.16758457,0.17306092,0.06900193,0.107532844,0.3694451,0.10205845,0.06978384,0.2044602,0.88081837,0.17646214,-0.012402637,0.4884678,0.56180984,0.107237235,0.057373777,0.069127955,0.07033996,0.22122651,0.26305896,0.21848875,0.103346676,0.18107043,0.046704456,0.0568019,0.14295077,0.95087403,0.039641973,0.10014055,0.026041325,0.10125887,0.048441425,0.15120344,0.19262499,0.9292056,0.17797875,0.14082494,-0.031629205,0.49612546,1.0000002,0.17457858,0.09467845,0.21514818,0.06754235,0.07662697,0.05284896,0.5371399,0.19376591,0.03058675,0.112336084,0.34366846,0.07672364,0.10422324,0.19417858,0.043166984,-0.07587507,0.38754076,-0.052964676,0.4117236,0.97664195,0.9474622,0.06456934,0.009434401,0.71831,0.114539936,0.48947072,0.21067782,0.069437705,0.8694577,-0.041744575,0.13456939,0.4919617,0.08920956,0.46726775,0.2017605,0.1554504,0.20142126,0.120427236,0.8866022,0.3694119,0.016067147,0.40000105,0.15093744,0.4071607,0.38277584,0.07401933,0.54813814,0.05480881,0.053898815,0.6406324,0.098250836,0.1798028,0.08721318,-0.017779727,0.18905455,0.4680677,0.53316927,0.42809224,0.42078418,0.1960175
